"用例编号","所属模块","用例标题","前置条件","步骤","预期","实际情况","优先级","用例类型","适用阶段","B","R","S","结果","由谁创建"
"420","/出租方(#4)","含数字昵称修改验证","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改昵称为“这是8测试”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示昵称修改成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"421","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改昵称为“男”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示性别修改成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"422","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“女”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示性别修改成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"423","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“保密”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示性别修改成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"424","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“8”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示请输入正确格式","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"425","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“x”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示请输入正确格式","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"426","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“&”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示请输入正确格式","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"427","/出租方(#4)","性别修改","存在该登录用户
更改信息功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改信息】点击
4. 修改性别为“ ”
5. 点击【更改提交】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至用户信息详情页面
4. 输入成功
5. 提示请输入正确格式","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"428","/出租方(#4)","实名验证功能验证","存在该登录用户","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择bmp格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 
5.","1. 
2. 
3. 
4. 
5.","2","功能测试","","0","1","5","通过","刘增杰",""
"429","/出租方(#4)","bmp格式身份证图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择bmp格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"430","/出租方(#4)","png格式身份证图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择png格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"431","/出租方(#4)","tif格式身份证图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择tif格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"432","/出租方(#4)","gif格式身份证图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择gif格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"433","/出租方(#4)","JPEG格式身份证图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择JPEG格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"434","/出租方(#4)","非图片格式的文件验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择非图片格式的文件，大小满足要求的文件
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 文件选择成功
5. 提示请上传bmp、png、tif、gif、jpeg格式图片","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"435","/出租方(#4)","非身份证正面的图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择任意一个大小满足要求的，png格式图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 文件选择成功
5. 提示图片内容不清晰请重新拍照上传","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"436","/出租方(#4)","模糊的身份证正面图片验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择大小满足要求模糊的身份证正面图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 文件选择成功
5. 提示图片内容不清晰请重新拍照上传","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"437","/出租方(#4)","大内存的图片上传验证","存在该登录用户
实名认证功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【实名认证】点击
4. 点击【浏览】选择清晰但内存大小超过要求的身份证正面图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至身份证上传页面
4. 文件选择成功
5. 提示请上传符合图片大小要求的图片","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"438","/出租方(#4)","bmp格式头像图片验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择bmp格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"439","/出租方(#4)","png格式头像图片验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择png格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"440","/出租方(#4)","tif格式头像图片验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择tif格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"441","/出租方(#4)","gif格式头像图片验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择gif格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"442","/出租方(#4)","JPEG格式头像图片验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择JPEG格式大小满足要求的图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示图片上传成功","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"443","/出租方(#4)","非图片格式的文件验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择非图片格式的文件，大小满足要求的文件
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示请上传bmp、png、tif、gif、jpeg格式图片","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"444","/出租方(#4)","大内存的图片上传验证","存在该登录用户
更改头像功能可用","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【更改头像】点击
4. 点击【浏览】选择清晰但内存大小超过要求的身份证正面图片
5. 点击【上传】","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至头像上传页面
4. 图片选择成功
5. 提示请上传符合图片大小要求的图片","1. 
2. 
3. 
4. 
5.","3","功能测试","","0","1","5","通过","刘增杰",""
"445","/出租方(#4)","变更绑定功能验证","存在该登录用户","1. 用户登录停哪儿系统
2. 主界面中选择【我的】点击
3. 选择个人信息中【变更绑定】点击","1. 登录成功
2. 页面跳转至个人信息页面
3. 页面跳转至修改抢租账户页面","1. 
2. 
3.","3","功能测试","","0","1","3","通过","刘增杰",""
